"Displacements","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Stress/Strain:15","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.14872,0,0,0,0,0,0,0,0,0,0,0,0,0.52517,0.033174,0,0.52622,0,0,0,45,0,0,0,0.86,0.58,0
0.12765,0,0,0,0,0,0,0,0,0,0,0,0,0.52785,0.027912,0,0.52858,0,0,0,45,0,0,0,0.88,0.58,0
0.10649,0,0,0,0,0,0,0,0,0,0,0,0,0.52985,0.022849,0,0.53034,0,0,0,45,0,0,0,0.9,0.58,0
0.085265,0,0,0,0,0,0,0,0,0,0,0,0,0.53132,0.017991,0,0.53163,0,0,0,45,0,0,0,0.92,0.58,0
0.063987,0,0,0,0,0,0,0,0,0,0,0,0,0.53236,0.013317,0,0.53253,0,0,0,45,0,0,0,0.94,0.58,0
0.042675,0,0,0,0,0,0,0,0,0,0,0,0,0.53305,0.0087913,0,0.53312,0,0,0,45,0,0,0,0.96,0.58,0
0.021343,0,0,0,0,0,0,0,0,0,0,0,0,0.53344,0.0043692,0,0.53346,0,0,0,45,0,0,0,0.98,0.58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.53357,-1.1926e-17,0,0.53357,0,0,0,45,0,0,0,1,0.58,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.53266,1.1728e-15,0,0.53266,0,0,0,45,0,0,0,0,0.6,0
0.97869,0,0,0,0,0,0,0,0,0,0,0,0,0.53265,-0.0016757,0,0.53265,0,0,0,45,0,0,0,0.02,0.6,0
0.95739,0,0,0,0,0,0,0,0,0,0,0,0,0.53262,-0.0033692,0,0.53263,0,0,0,45,0,0,0,0.04,0.6,0
0.93608,0,0,0,0,0,0,0,0,0,0,0,0,0.53257,-0.0050986,0,0.5326,0,0,0,45,0,0,0,0.06,0.6,0
0.91478,0,0,0,0,0,0,0,0,0,0,0,0,0.5325,-0.0068825,0,0.53254,0,0,0,45,0,0,0,0.08,0.6,0
0.89348,0,0,0,0,0,0,0,0,0,0,0,0,0.53239,-0.00874,0,0.53246,0,0,0,45,0,0,0,0.1,0.6,0
0.87219,0,0,0,0,0,0,0,0,0,0,0,0,0.53223,-0.010691,0,0.53234,0,0,0,45,0,0,0,0.12,0.6,0
0.85091,0,0,0,0,0,0,0,0,0,0,0,0,0.53201,-0.012757,0,0.53216,0,0,0,45,0,0,0,0.14,0.6,0
0.82963,0,0,0,0,0,0,0,0,0,0,0,0,0.53171,-0.014958,0,0.53192,0,0,0,45,0,0,0,0.16,0.6,0
0.80837,0,0,0,0,0,0,0,0,0,0,0,0,0.53131,-0.017318,0,0.53159,0,0,0,45,0,0,0,0.18,0.6,0
0.78713,0,0,0,0,0,0,0,0,0,0,0,0,0.53077,-0.019859,0,0.53114,0,0,0,45,0,0,0,0.2,0.6,0
0.76591,0,0,0,0,0,0,0,0,0,0,0,0,0.53004,-0.022601,0,0.53052,0,0,0,45,0,0,0,0.22,0.6,0
0.74472,0,0,0,0,0,0,0,0,0,0,0,0,0.52908,-0.025565,0,0.5297,0,0,0,45,0,0,0,0.24,0.6,0
0.72358,0,0,0,0,0,0,0,0,0,0,0,0,0.52782,-0.028762,0,0.5286,0,0,0,45,0,0,0,0.26,0.6,0
0.7025,0,0,0,0,0,0,0,0,0,0,0,0,0.52617,-0.032198,0,0.52715,0,0,0,45,0,0,0,0.28,0.6,0
0.68149,0,0,0,0,0,0,0,0,0,0,0,0,0.52404,-0.035859,0,0.52526,0,0,0,45,0,0,0,0.3,0.6,0
0.66057,0,0,0,0,0,0,0,0,0,0,0,0,0.52131,-0.039711,0,0.52282,0,0,0,45,0,0,0,0.32,0.6,0
0.63978,0,0,0,0,0,0,0,0,0,0,0,0,0.51785,-0.043685,0,0.51969,0,0,0,45,0,0,0,0.34,0.6,0
0.61915,0,0,0,0,0,0,0,0,0,0,0,0,0.51353,-0.047667,0,0.51574,0,0,0,45,0,0,0,0.36,0.6,0
0.5987,0,0,0,0,0,0,0,0,0,0,0,0,0.50822,-0.051491,0,0.51083,0,0,0,45,0,0,0,0.38,0.6,0
0.57849,0,0,0,0,0,0,0,0,0,0,0,0,0.5018,-0.054934,0,0.50481,0,0,0,45,0,0,0,0.4,0.6,0
0.55856,0,0,0,0,0,0,0,0,0,0,0,0,0.49419,-0.057697,0,0.49756,0,0,0,45,0,0,0,0.42,0.6,0
0.53895,0,0,0,0,0,0,0,0,0,0,0,0,0.48535,-0.059396,0,0.48899,0,0,0,45,0,0,0,0.44,0.6,0
0.51973,0,0,0,0,0,0,0,0,0,0,0,0,0.47541,-0.059455,0,0.47914,0,0,0,45,0,0,0,0.46,0.6,0
0.50092,0,0,0,0,0,0,0,0,0,0,0,0,0.46482,-0.0572,0,0.46836,0,0,0,45,0,0,0,0.48,0.6,0
0.48254,0,0,0,0,0,0,0,0,0,0,0,0,0.45436,-0.052043,0,0.45735,0,0,0,45,0,0,0,0.5,0.6,0
0.46457,0,0,0,0,0,0,0,0,0,0,0,0,0.44499,-0.043989,0,0.44716,0,0,0,45,0,0,0,0.52,0.6,0
0.44694,0,0,0,0,0,0,0,0,0,0,0,0,0.43757,-0.033646,0,0.43885,0,0,0,45,0,0,0,0.54,0.6,0
0.42957,0,0,0,0,0,0,0,0,0,0,0,0,0.43256,-0.022002,0,0.4331,0,0,0,45,0,0,0,0.56,0.6,0
0.41234,0,0,0,0,0,0,0,0,0,0,0,0,0.43004,-0.0098305,0,0.43012,0,0,0,45,0,0,0,0.58,0.6,0
0.39516,0,0,0,0,0,0,0,0,0,0,0,0,0.42992,0.0024423,0,0.4299,0,0,0,45,0,0,0,0.6,0.6,0
0.37794,0,0,0,0,0,0,0,0,0,0,0,0,0.43222,0.014608,0,0.43244,0,0,0,45,0,0,0,0.62,0.6,0
0.36059,0,0,0,0,0,0,0,0,0,0,0,0,0.437,0.026244,0,0.43777,0,0,0,45,0,0,0,0.64,0.6,0
0.34298,0,0,0,0,0,0,0,0,0,0,0,0,0.4442,0.036584,0,0.44571,0,0,0,45,0,0,0,0.66,0.6,0
0.32505,0,0,0,0,0,0,0,0,0,0,0,0,0.45338,0.044639,0,0.45559,0,0,0,45,0,0,0,0.68,0.6,0
0.30672,0,0,0,0,0,0,0,0,0,0,0,0,0.4637,0.049793,0,0.46639,0,0,0,45,0,0,0,0.7,0.6,0
0.28795,0,0,0,0,0,0,0,0,0,0,0,0,0.47418,0.05202,0,0.47705,0,0,0,45,0,0,0,0.72,0.6,0
0.26878,0,0,0,0,0,0,0,0,0,0,0,0,0.48405,0.05189,0,0.48685,0,0,0,45,0,0,0,0.74,0.6,0
0.24923,0,0,0,0,0,0,0,0,0,0,0,0,0.49288,0.050059,0,0.49543,0,0,0,45,0,0,0,0.76,0.6,0
0.22935,0,0,0,0,0,0,0,0,0,0,0,0,0.50051,0.047093,0,0.50274,0,0,0,45,0,0,0,0.78,0.6,0
0.20919,0,0,0,0,0,0,0,0,0,0,0,0,0.50698,0.043366,0,0.50883,0,0,0,45,0,0,0,0.8,0.6,0
0.18879,0,0,0,0,0,0,0,0,0,0,0,0,0.51235,0.039164,0,0.51384,0,0,0,45,0,0,0,0.82,0.6,0
0.1682,0,0,0,0,0,0,0,0,0,0,0,0,0.51673,0.034704,0,0.51789,0,0,0,45,0,0,0,0.84,0.6,0
0.14745,0,0,0,0,0,0,0,0,0,0,0,0,0.52024,0.030144,0,0.52112,0,0,0,45,0,0,0,0.86,0.6,0
0.12658,0,0,0,0,0,0,0,0,0,0,0,0,0.52302,0.02559,0,0.52364,0,0,0,45,0,0,0,0.88,0.6,0
0.10561,0,0,0,0,0,0,0,0,0,0,0,0,0.52516,0.021105,0,0.52558,0,0,0,45,0,0,0,0.9,0.6,0
0.084569,0,0,0,0,0,0,0,0,0,0,0,0,0.52677,0.016717,0,0.52703,0,0,0,45,0,0,0,0.92,0.6,0
0.063471,0,0,0,0,0,0,0,0,0,0,0,0,0.52794,0.012431,0,0.52808,0,0,0,45,0,0,0,0.94,0.6,0
0.042334,0,0,0,0,0,0,0,0,0,0,0,0,0.52872,0.0082332,0,0.52878,0,0,0,45,0,0,0,0.96,0.6,0
0.021173,0,0,0,0,0,0,0,0,0,0,0,0,0.52918,0.0040998,0,0.52919,0,0,0,45,0,0,0,0.98,0.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.52933,-4.3368e-18,0,0.52932,0,0,0,45,0,0,0,1,0.6,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.53099,-1.0855e-15,0,0.53099,0,0,0,45,0,0,0,0,0.62,0
0.97876,0,0,0,0,0,0,0,0,0,0,0,0,0.53097,-0.0016504,0,0.53097,0,0,0,45,0,0,0,0.02,0.62,0
0.95752,0,0,0,0,0,0,0,0,0,0,0,0,0.53092,-0.0033167,0,0.53093,0,0,0,45,0,0,0,0.04,0.62,0
0.93629,0,0,0,0,0,0,0,0,0,0,0,0,0.53083,-0.0050146,0,0.53085,0,0,0,45,0,0,0,0.06,0.62,0
0.91506,0,0,0,0,0,0,0,0,0,0,0,0,0.53069,-0.0067603,0,0.53074,0,0,0,45,0,0,0,0.08,0.62,0
0.89383,0,0,0,0,0,0,0,0,0,0,0,0,0.53051,-0.0085702,0,0.53057,0,0,0,45,0,0,0,0.1,0.62,0
0.87262,0,0,0,0,0,0,0,0,0,0,0,0,0.53025,-0.010461,0,0.53035,0,0,0,45,0,0,0,0.12,0.62,0
0.85141,0,0,0,0,0,0,0,0,0,0,0,0,0.52992,-0.012449,0,0.53006,0,0,0,45,0,0,0,0.14,0.62,0
0.83022,0,0,0,0,0,0,0,0,0,0,0,0,0.52948,-0.014551,0,0.52968,0,0,0,45,0,0,0,0.16,0.62,0
0.80905,0,0,0,0,0,0,0,0,0,0,0,0,0.52893,-0.016784,0,0.52919,0,0,0,45,0,0,0,0.18,0.62,0
0.78791,0,0,0,0,0,0,0,0,0,0,0,0,0.52821,-0.019161,0,0.52856,0,0,0,45,0,0,0,0.2,0.62,0
0.7668,0,0,0,0,0,0,0,0,0,0,0,0,0.5273,-0.021696,0,0.52775,0,0,0,45,0,0,0,0.22,0.62,0
0.74572,0,0,0,0,0,0,0,0,0,0,0,0,0.52615,-0.024396,0,0.52671,0,0,0,45,0,0,0,0.24,0.62,0
0.7247,0,0,0,0,0,0,0,0,0,0,0,0,0.52469,-0.027261,0,0.5254,0,0,0,45,0,0,0,0.26,0.62,0
0.70375,0,0,0,0,0,0,0,0,0,0,0,0,0.52286,-0.030281,0,0.52373,0,0,0,45,0,0,0,0.28,0.62,0
0.68288,0,0,0,0,0,0,0,0,0,0,0,0,0.52058,-0.033432,0,0.52165,0,0,0,45,0,0,0,0.3,0.62,0
0.6621,0,0,0,0,0,0,0,0,0,0,0,0,0.51776,-0.036663,0,0.51905,0,0,0,45,0,0,0,0.32,0.62,0
0.64145,0,0,0,0,0,0,0,0,0,0,0,0,0.5143,-0.0399,0,0.51585,0,0,0,45,0,0,0,0.34,0.62,0
0.62096,0,0,0,0,0,0,0,0,0,0,0,0,0.51013,-0.04303,0,0.51194,0,0,0,45,0,0,0,0.36,0.62,0
0.60064,0,0,0,0,0,0,0,0,0,0,0,0,0.50515,-0.045899,0,0.50723,0,0,0,45,0,0,0,0.38,0.62,0
0.58055,0,0,0,0,0,0,0,0,0,0,0,0,0.49931,-0.048306,0,0.50165,0,0,0,45,0,0,0,0.4,0.62,0
0.5607,0,0,0,0,0,0,0,0,0,0,0,0,0.49259,-0.049996,0,0.49513,0,0,0,45,0,0,0,0.42,0.62,0
0.54114,0,0,0,0,0,0,0,0,0,0,0,0,0.48506,-0.050646,0,0.48772,0,0,0,45,0,0,0,0.44,0.62,0
0.52189,0,0,0,0,0,0,0,0,0,0,0,0,0.47692,-0.049879,0,0.47954,0,0,0,45,0,0,0,0.46,0.62,0
0.50299,0,0,0,0,0,0,0,0,0,0,0,0,0.46852,-0.047318,0,0.47092,0,0,0,45,0,0,0,0.48,0.62,0
0.48441,0,0,0,0,0,0,0,0,0,0,0,0,0.46038,-0.042732,0,0.46237,0,0,0,45,0,0,0,0.5,0.62,0
0.46615,0,0,0,0,0,0,0,0,0,0,0,0,0.45313,-0.036158,0,0.45457,0,0,0,45,0,0,0,0.52,0.62,0
0.44816,0,0,0,0,0,0,0,0,0,0,0,0,0.44728,-0.02794,0,0.44814,0,0,0,45,0,0,0,0.54,0.62,0
0.43037,0,0,0,0,0,0,0,0,0,0,0,0,0.44321,-0.018594,0,0.44358,0,0,0,45,0,0,0,0.56,0.62,0
0.41271,0,0,0,0,0,0,0,0,0,0,0,0,0.44108,-0.0086432,0,0.44115,0,0,0,45,0,0,0,0.58,0.62,0
0.39509,0,0,0,0,0,0,0,0,0,0,0,0,0.44096,0.0014894,0,0.44095,0,0,0,45,0,0,0,0.6,0.62,0
0.37743,0,0,0,0,0,0,0,0,0,0,0,0,0.44285,0.011432,0,0.44299,0,0,0,45,0,0,0,0.62,0.62,0
0.35966,0,0,0,0,0,0,0,0,0,0,0,0,0.4467,0.020765,0,0.44717,0,0,0,45,0,0,0,0.64,0.62,0
0.34169,0,0,0,0,0,0,0,0,0,0,0,0,0.45233,0.028965,0,0.45326,0,0,0,45,0,0,0,0.66,0.62,0
0.32347,0,0,0,0,0,0,0,0,0,0,0,0,0.45939,0.035512,0,0.46077,0,0,0,45,0,0,0,0.68,0.62,0
0.30494,0,0,0,0,0,0,0,0,0,0,0,0,0.46735,0.040054,0,0.46908,0,0,0,45,0,0,0,0.7,0.62,0
0.28608,0,0,0,0,0,0,0,0,0,0,0,0,0.47561,0.042545,0,0.47753,0,0,0,45,0,0,0,0.72,0.62,0
0.26689,0,0,0,0,0,0,0,0,0,0,0,0,0.48365,0.043201,0,0.48559,0,0,0,45,0,0,0,0.74,0.62,0
0.24739,0,0,0,0,0,0,0,0,0,0,0,0,0.4911,0.042387,0,0.49294,0,0,0,45,0,0,0,0.76,0.62,0
0.22761,0,0,0,0,0,0,0,0,0,0,0,0,0.49776,0.040468,0,0.49941,0,0,0,45,0,0,0,0.78,0.62,0
0.20757,0,0,0,0,0,0,0,0,0,0,0,0,0.50356,0.037759,0,0.50498,0,0,0,45,0,0,0,0.8,0.62,0
0.18732,0,0,0,0,0,0,0,0,0,0,0,0,0.50851,0.034506,0,0.50968,0,0,0,45,0,0,0,0.82,0.62,0
0.16689,0,0,0,0,0,0,0,0,0,0,0,0,0.51265,0.030901,0,0.51358,0,0,0,45,0,0,0,0.84,0.62,0
0.14631,0,0,0,0,0,0,0,0,0,0,0,0,0.51606,0.027094,0,0.51677,0,0,0,45,0,0,0,0.86,0.62,0
0.12561,0,0,0,0,0,0,0,0,0,0,0,0,0.51881,0.023188,0,0.51933,0,0,0,45,0,0,0,0.88,0.62,0
0.1048,0,0,0,0,0,0,0,0,0,0,0,0,0.52098,0.019255,0,0.52133,0,0,0,45,0,0,0,0.9,0.62,0
0.083927,0,0,0,0,0,0,0,0,0,0,0,0,0.52265,0.015337,0,0.52287,0,0,0,45,0,0,0,0.92,0.62,0
0.062993,0,0,0,0,0,0,0,0,0,0,0,0,0.52388,0.011453,0,0.524,0,0,0,45,0,0,0,0.94,0.62,0
0.042017,0,0,0,0,0,0,0,0,0,0,0,0,0.52472,0.0076089,0,0.52477,0,0,0,45,0,0,0,0.96,0.62,0
0.021015,0,0,0,0,0,0,0,0,0,0,0,0,0.52521,0.0037958,0,0.52522,0,0,0,45,0,0,0,0.98,0.62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.52537,6.2884e-18,0,0.52537,0,0,0,45,0,0,0,1,0.62,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.52936,-1.0545e-15,0,0.52936,0,0,0,45,0,0,0,0,0.64,0
0.97883,0,0,0,0,0,0,0,0,0,0,0,0,0.52933,-0.0016095,0,0.52933,0,0,0,45,0,0,0,0.02,0.64,0
0.95765,0,0,0,0,0,0,0,0,0,0,0,0,0.52926,-0.0032326,0,0.52927,0,0,0,45,0,0,0,0.04,0.64,0
0.93649,0,0,0,0,0,0,0,0,0,0,0,0,0.52913,-0.0048829,0,0.52915,0,0,0,45,0,0,0,0.06,0.64,0
0.91532,0,0,0,0,0,0,0,0,0,0,0,0,0.52894,-0.0065741,0,0.52898,0,0,0,45,0,0,0,0.08,0.64,0
0.89417,0,0,0,0,0,0,0,0,0,0,0,0,0.52869,-0.0083197,0,0.52875,0,0,0,45,0,0,0,0.1,0.64,0
0.87303,0,0,0,0,0,0,0,0,0,0,0,0,0.52835,-0.010133,0,0.52845,0,0,0,45,0,0,0,0.12,0.64,0
0.8519,0,0,0,0,0,0,0,0,0,0,0,0,0.52792,-0.012027,0,0.52806,0,0,0,45,0,0,0,0.14,0.64,0
0.83079,0,0,0,0,0,0,0,0,0,0,0,0,0.52738,-0.014013,0,0.52756,0,0,0,45,0,0,0,0.16,0.64,0
0.80971,0,0,0,0,0,0,0,0,0,0,0,0,0.5267,-0.016103,0,0.52694,0,0,0,45,0,0,0,0.18,0.64,0
0.78866,0,0,0,0,0,0,0,0,0,0,0,0,0.52585,-0.018305,0,0.52617,0,0,0,45,0,0,0,0.2,0.64,0
0.76764,0,0,0,0,0,0,0,0,0,0,0,0,0.5248,-0.020623,0,0.52521,0,0,0,45,0,0,0,0.22,0.64,0
0.74667,0,0,0,0,0,0,0,0,0,0,0,0,0.52351,-0.023057,0,0.52402,0,0,0,45,0,0,0,0.24,0.64,0
0.72576,0,0,0,0,0,0,0,0,0,0,0,0,0.52193,-0.025599,0,0.52256,0,0,0,45,0,0,0,0.26,0.64,0
0.70492,0,0,0,0,0,0,0,0,0,0,0,0,0.52,-0.028229,0,0.52076,0,0,0,45,0,0,0,0.28,0.64,0
0.68416,0,0,0,0,0,0,0,0,0,0,0,0,0.51766,-0.030913,0,0.51858,0,0,0,45,0,0,0,0.3,0.64,0
0.66351,0,0,0,0,0,0,0,0,0,0,0,0,0.51484,-0.033598,0,0.51594,0,0,0,45,0,0,0,0.32,0.64,0
0.64297,0,0,0,0,0,0,0,0,0,0,0,0,0.51148,-0.036208,0,0.51277,0,0,0,45,0,0,0,0.34,0.64,0
0.62259,0,0,0,0,0,0,0,0,0,0,0,0,0.50753,-0.038637,0,0.50901,0,0,0,45,0,0,0,0.36,0.64,0
0.60237,0,0,0,0,0,0,0,0,0,0,0,0,0.50294,-0.04075,0,0.5046,0,0,0,45,0,0,0,0.38,0.64,0
0.58235,0,0,0,0,0,0,0,0,0,0,0,0,0.49771,-0.042376,0,0.49951,0,0,0,45,0,0,0,0.4,0.64,0
0.56256,0,0,0,0,0,0,0,0,0,0,0,0,0.49185,-0.043307,0,0.49376,0,0,0,45,0,0,0,0.42,0.64,0
0.543,0,0,0,0,0,0,0,0,0,0,0,0,0.48546,-0.043307,0,0.4874,0,0,0,45,0,0,0,0.44,0.64,0
0.52372,0,0,0,0,0,0,0,0,0,0,0,0,0.47874,-0.042132,0,0.4806,0,0,0,45,0,0,0,0.46,0.64,0
0.50471,0,0,0,0,0,0,0,0,0,0,0,0,0.47197,-0.039574,0,0.47364,0,0,0,45,0,0,0,0.48,0.64,0
0.48596,0,0,0,0,0,0,0,0,0,0,0,0,0.46552,-0.035529,0,0.46688,0,0,0,45,0,0,0,0.5,0.64,0
0.46747,0,0,0,0,0,0,0,0,0,0,0,0,0.45978,-0.030047,0,0.46076,0,0,0,45,0,0,0,0.52,0.64,0
0.44918,0,0,0,0,0,0,0,0,0,0,0,0,0.45514,-0.023342,0,0.45573,0,0,0,45,0,0,0,0.54,0.64,0
0.43105,0,0,0,0,0,0,0,0,0,0,0,0,0.45186,-0.01574,0,0.45212,0,0,0,45,0,0,0,0.56,0.64,0
0.41303,0,0,0,0,0,0,0,0,0,0,0,0,0.45012,-0.007607,0,0.45017,0,0,0,45,0,0,0,0.58,0.64,0
0.39504,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.0006956,0,0.44999,0,0,0,45,0,0,0,0.6,0.64,0
0.37703,0,0,0,0,0,0,0,0,0,0,0,0,0.45149,0.0088178,0,0.45157,0,0,0,45,0,0,0,0.62,0.64,0
0.35892,0,0,0,0,0,0,0,0,0,0,0,0,0.45453,0.016399,0,0.45482,0,0,0,45,0,0,0,0.64,0.64,0
0.34067,0,0,0,0,0,0,0,0,0,0,0,0,0.45895,0.023071,0,0.45953,0,0,0,45,0,0,0,0.66,0.64,0
0.32221,0,0,0,0,0,0,0,0,0,0,0,0,0.46447,0.028505,0,0.46535,0,0,0,45,0,0,0,0.68,0.64,0
0.30351,0,0,0,0,0,0,0,0,0,0,0,0,0.47073,0.032481,0,0.47186,0,0,0,45,0,0,0,0.7,0.64,0
0.28455,0,0,0,0,0,0,0,0,0,0,0,0,0.47733,0.03494,0,0.47862,0,0,0,45,0,0,0,0.72,0.64,0
0.26532,0,0,0,0,0,0,0,0,0,0,0,0,0.4839,0.035978,0,0.48524,0,0,0,45,0,0,0,0.74,0.64,0
0.24584,0,0,0,0,0,0,0,0,0,0,0,0,0.49015,0.03579,0,0.49146,0,0,0,45,0,0,0,0.76,0.64,0
0.22611,0,0,0,0,0,0,0,0,0,0,0,0,0.49589,0.034615,0,0.4971,0,0,0,45,0,0,0,0.78,0.64,0
0.20617,0,0,0,0,0,0,0,0,0,0,0,0,0.50101,0.032679,0,0.50208,0,0,0,45,0,0,0,0.8,0.64,0
0.18603,0,0,0,0,0,0,0,0,0,0,0,0,0.50549,0.030182,0,0.50639,0,0,0,45,0,0,0,0.82,0.64,0
0.16573,0,0,0,0,0,0,0,0,0,0,0,0,0.50932,0.027289,0,0.51005,0,0,0,45,0,0,0,0.84,0.64,0
0.14529,0,0,0,0,0,0,0,0,0,0,0,0,0.51253,0.024129,0,0.5131,0,0,0,45,0,0,0,0.86,0.64,0
0.12473,0,0,0,0,0,0,0,0,0,0,0,0,0.51518,0.020803,0,0.5156,0,0,0,45,0,0,0,0.88,0.64,0
0.10407,0,0,0,0,0,0,0,0,0,0,0,0,0.51731,0.017383,0,0.5176,0,0,0,45,0,0,0,0.9,0.64,0
0.083342,0,0,0,0,0,0,0,0,0,0,0,0,0.51897,0.013916,0,0.51915,0,0,0,45,0,0,0,0.92,0.64,0
0.062555,0,0,0,0,0,0,0,0,0,0,0,0,0.52021,0.010434,0,0.52031,0,0,0,45,0,0,0,0.94,0.64,0
0.041725,0,0,0,0,0,0,0,0,0,0,0,0,0.52107,0.0069509,0,0.52111,0,0,0,45,0,0,0,0.96,0.64,0
0.020869,0,0,0,0,0,0,0,0,0,0,0,0,0.52157,0.0034734,0,0.52158,0,0,0,45,0,0,0,0.98,0.64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.52173,1.0625e-17,0,0.52173,0,0,0,45,0,0,0,1,0.64,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.52777,1.2793e-15,0,0.52777,0,0,0,45,0,0,0,0,0.66,0
0.97889,0,0,0,0,0,0,0,0,0,0,0,0,0.52774,-0.0015549,0,0.52774,0,0,0,45,0,0,0,0.02,0.66,0
0.95778,0,0,0,0,0,0,0,0,0,0,0,0,0.52765,-0.0031212,0,0.52766,0,0,0,45,0,0,0,0.04,0.66,0
0.93668,0,0,0,0,0,0,0,0,0,0,0,0,0.52749,-0.0047103,0,0.52751,0,0,0,45,0,0,0,0.06,0.66,0
0.91558,0,0,0,0,0,0,0,0,0,0,0,0,0.52726,-0.0063334,0,0.52729,0,0,0,45,0,0,0,0.08,0.66,0
0.8945,0,0,0,0,0,0,0,0,0,0,0,0,0.52695,-0.0080013,0,0.52701,0,0,0,45,0,0,0,0.1,0.66,0
0.87343,0,0,0,0,0,0,0,0,0,0,0,0,0.52654,-0.0097243,0,0.52663,0,0,0,45,0,0,0,0.12,0.66,0
0.85237,0,0,0,0,0,0,0,0,0,0,0,0,0.52604,-0.011512,0,0.52616,0,0,0,45,0,0,0,0.14,0.66,0
0.83134,0,0,0,0,0,0,0,0,0,0,0,0,0.52541,-0.013372,0,0.52558,0,0,0,45,0,0,0,0.16,0.66,0
0.81034,0,0,0,0,0,0,0,0,0,0,0,0,0.52463,-0.01531,0,0.52486,0,0,0,45,0,0,0,0.18,0.66,0
0.78937,0,0,0,0,0,0,0,0,0,0,0,0,0.52369,-0.017331,0,0.52398,0,0,0,45,0,0,0,0.2,0.66,0
0.76845,0,0,0,0,0,0,0,0,0,0,0,0,0.52255,-0.019432,0,0.52291,0,0,0,45,0,0,0,0.22,0.66,0
0.74757,0,0,0,0,0,0,0,0,0,0,0,0,0.52117,-0.021608,0,0.52162,0,0,0,45,0,0,0,0.24,0.66,0
0.72675,0,0,0,0,0,0,0,0,0,0,0,0,0.51952,-0.023844,0,0.52006,0,0,0,45,0,0,0,0.26,0.66,0
0.70601,0,0,0,0,0,0,0,0,0,0,0,0,0.51755,-0.026115,0,0.5182,0,0,0,45,0,0,0,0.28,0.66,0
0.68535,0,0,0,0,0,0,0,0,0,0,0,0,0.51521,-0.028385,0,0.51599,0,0,0,45,0,0,0,0.3,0.66,0
0.66479,0,0,0,0,0,0,0,0,0,0,0,0,0.51246,-0.030599,0,0.51338,0,0,0,45,0,0,0,0.32,0.66,0
0.64435,0,0,0,0,0,0,0,0,0,0,0,0,0.50926,-0.032685,0,0.51031,0,0,0,45,0,0,0,0.34,0.66,0
0.62405,0,0,0,0,0,0,0,0,0,0,0,0,0.50558,-0.03455,0,0.50677,0,0,0,45,0,0,0,0.36,0.66,0
0.6039,0,0,0,0,0,0,0,0,0,0,0,0,0.50141,-0.036077,0,0.50271,0,0,0,45,0,0,0,0.38,0.66,0
0.58394,0,0,0,0,0,0,0,0,0,0,0,0,0.49675,-0.037127,0,0.49814,0,0,0,45,0,0,0,0.4,0.66,0
0.56416,0,0,0,0,0,0,0,0,0,0,0,0,0.49166,-0.037542,0,0.4931,0,0,0,45,0,0,0,0.42,0.66,0
0.5446,0,0,0,0,0,0,0,0,0,0,0,0,0.48624,-0.037153,0,0.48766,0,0,0,45,0,0,0,0.44,0.66,0
0.52526,0,0,0,0,0,0,0,0,0,0,0,0,0.48065,-0.035804,0,0.48199,0,0,0,45,0,0,0,0.46,0.66,0
0.50615,0,0,0,0,0,0,0,0,0,0,0,0,0.47512,-0.033376,0,0.4763,0,0,0,45,0,0,0,0.48,0.66,0
0.48726,0,0,0,0,0,0,0,0,0,0,0,0,0.46991,-0.029824,0,0.47086,0,0,0,45,0,0,0,0.5,0.66,0
0.46856,0,0,0,0,0,0,0,0,0,0,0,0,0.46531,-0.025199,0,0.466,0,0,0,45,0,0,0,0.52,0.66,0
0.45003,0,0,0,0,0,0,0,0,0,0,0,0,0.46159,-0.019651,0,0.462,0,0,0,45,0,0,0,0.54,0.66,0
0.43163,0,0,0,0,0,0,0,0,0,0,0,0,0.45894,-0.013406,0,0.45913,0,0,0,45,0,0,0,0.56,0.66,0
0.41331,0,0,0,0,0,0,0,0,0,0,0,0,0.45752,-0.0067343,0,0.45756,0,0,0,45,0,0,0,0.58,0.66,0
0.39503,0,0,0,0,0,0,0,0,0,0,0,0,0.45739,7.5835e-05,0,0.45738,0,0,0,45,0,0,0,0.6,0.66,0
0.37672,0,0,0,0,0,0,0,0,0,0,0,0,0.45856,0.0067337,0,0.4586,0,0,0,45,0,0,0,0.62,0.66,0
0.35835,0,0,0,0,0,0,0,0,0,0,0,0,0.46095,0.012951,0,0.46113,0,0,0,45,0,0,0,0.64,0.66,0
